cat_name;cat_url;syb_cat_name;syb_cat_url;art_id;art_title;art_url;desc;art_img;param
IP-камеры;http://dahua-russia.ru/catalog/IP-камеры;"Купольные камеры";http://dahua-russia.ru/catalog/ip-dome;322;"Dahua DH-IPC-HDBW2120RP-VFS";http://dahua-russia.ru/product/dh-ipc-hdbw2120rp-vfs;;http://dahua-russia.ru//dahua-russia.ru/images/no-image.png;"Тип устройства:IP-видеокамера, Тип корпуса:Купольная (DOME), Среда:Уличная, Тип матрицы:CMOS, Размер матрицы, &quot;:1/2.8, Общее кол-во пикселей, Мп:2, Кадров в секунду при максимальном разрешении:25, День/Ночь:Да, Чувствительность Цвет, лк:0.1, Чувствительность ЧБ, лк:0.00001, ИК подсветка:Да, Сменный объектив:Нет, Тип объектива:Фиксированный, Фокусное расстояние объектива:2.7 ... 12, Поддержка видеокодеков:H.264, Motion JPEG, Встроенный микрофон:Нет, Аудиовход:Нет, Беспроводной адаптер:Нет, PTZ:Нет, Тип поддерживаемых карт памяти:Micro SD, Поддержка ONVIF:Да, Питание:PoE 802.3af, 12V DC, Температура:-30 ... 60, Длина, мм:122, Ширина, мм:122, Высота, мм:89, Вес, гр:500, Горизонтальный угол обзора:30 ... 98"
IP-камеры;http://dahua-russia.ru/catalog/IP-камеры;"Купольные камеры";http://dahua-russia.ru/catalog/ip-dome;323;"Dahua DH-IPC-HDBW1320EP-0280B";http://dahua-russia.ru/product/dh-ipc-hdbw1320ep-0280b;"1/3"" 3M Aptina CMOSH.264/MJPEG,3MP(1~20fps),,2.8mm 3.6mm  lens optional,IR30m,IP67,IK10,DC12V/PoE";http://dahua-russia.ru//dahua-russia.ru/images/no-image.png;"Тип устройства:IP-видеокамера, Тип корпуса:Купольная (DOME), Среда:Уличная, Тип матрицы:CMOS, Размер матрицы, &quot;:1/2.8, Общее кол-во пикселей, Мп:2, Кадров в секунду при максимальном разрешении:25, День/Ночь:Да, Чувствительность Цвет, лк:0.1, Чувствительность ЧБ, лк:0.00001, ИК подсветка:Да, Сменный объектив:Нет, Тип объектива:Фиксированный, Фокусное расстояние объектива:2.7 ... 12, Поддержка видеокодеков:H.264, Motion JPEG, Встроенный микрофон:Нет, Аудиовход:Нет, Беспроводной адаптер:Нет, PTZ:Нет, Тип поддерживаемых карт памяти:Micro SD, Поддержка ONVIF:Да, Питание:PoE 802.3af, 12V DC, Температура:-30 ... 60, Длина, мм:122, Ширина, мм:122, Высота, мм:89, Вес, гр:500, Горизонтальный угол обзора:30 ... 98"
IP-камеры;http://dahua-russia.ru/catalog/IP-камеры;"Купольные камеры";http://dahua-russia.ru/catalog/ip-dome;324;"Dahua DH-IPC-HDBW2120RP-ZS";http://dahua-russia.ru/product/dh-ipc-hdbw2120rp-zs;;http://dahua-russia.ru//dahua-russia.ru/images/no-image.png;"Тип устройства:IP-видеокамера, Тип корпуса:Купольная (DOME), Среда:Уличная, Тип матрицы:CMOS, Размер матрицы, &quot;:1/2.8, Общее кол-во пикселей, Мп:2, Кадров в секунду при максимальном разрешении:25, День/Ночь:Да, Чувствительность Цвет, лк:0.1, Чувствительность ЧБ, лк:0.00001, ИК подсветка:Да, Сменный объектив:Нет, Тип объектива:Фиксированный, Фокусное расстояние объектива:2.7 ... 12, Поддержка видеокодеков:H.264, Motion JPEG, Встроенный микрофон:Нет, Аудиовход:Нет, Беспроводной адаптер:Нет, PTZ:Нет, Тип поддерживаемых карт памяти:Micro SD, Поддержка ONVIF:Да, Питание:PoE 802.3af, 12V DC, Температура:-30 ... 60, Длина, мм:122, Ширина, мм:122, Высота, мм:89, Вес, гр:500, Горизонтальный угол обзора:30 ... 98"
IP-камеры;http://dahua-russia.ru/catalog/IP-камеры;"Купольные камеры";http://dahua-russia.ru/catalog/ip-dome;325;"Dahua DH-IPC-HDBW1320EP-0360B";http://dahua-russia.ru/product/dh-ipc-hdbw1320ep-0360b;"Купольная антивандальная IP видеокамера 3MP;1/3"" 3MP CMOS; фикс. объектив: 3.6мм;  сжатие: H.264/MJPEG; разрешение и скорость трансляции видео: 3MP (1~20к/с), 1080P/720P(1~25к/c); чувствительность: 0.1лк/F2.0(цвет),0лк@F2.0(ИК вкл); Дальность ИК:30м; DWDR,3DNR,ONVIF; питание: DC12В/PОE; IP67,IK10; Рабочая температура: -40 -+60 С;";http://dahua-russia.ru//dahua-russia.ru/images/no-image.png;"Тип устройства:IP-видеокамера, Тип корпуса:Купольная (DOME), Среда:Уличная, Тип матрицы:CMOS, Размер матрицы, &quot;:1/3, Общее кол-во пикселей, Мп:3, Кадров в секунду при максимальном разрешении:20, День/Ночь:Да, Чувствительность Цвет, лк:0.1, Чувствительность ЧБ, лк:0.00001, ИК подсветка:Да, Сменный объектив:Нет, Тип объектива:Фиксированный, Фокусное расстояние объектива:3.6, Поддержка видеокодеков:H.264, Motion JPEG, Встроенный микрофон:Нет, Аудиовход:Нет, Беспроводной адаптер:Нет, PTZ:Нет, Тип поддерживаемых карт памяти:Micro SD, Поддержка ONVIF:Да, Питание:PoE 802.3af, 12V DC, Температура:-30 ... 60, Длина, мм:110, Ширина, мм:110, Высота, мм:81, Вес, гр:470, Горизонтальный угол обзора:81"
IP-камеры;http://dahua-russia.ru/catalog/IP-камеры;"Купольные камеры";http://dahua-russia.ru/catalog/ip-dome;326;"Dahua DH-IPC-HDBW1200EP-W-0280B";http://dahua-russia.ru/product/dh-ipc-hdbw1200ep-w-0280b;"1/3"" 3M Aptina CMOSH.264/MJPEG,1080P(1~30fps),0.1Lux@F1.6(Color),2.8mm 3.6mm lens optional,150Mbps Wi-Fi";http://dahua-russia.ru//dahua-russia.ru/images/no-image.png;"Тип устройства:IP-видеокамера, Тип корпуса:Купольная (DOME), Среда:Уличная, Тип матрицы:CMOS, Размер матрицы, &quot;:1/3, Общее кол-во пикселей, Мп:3, Кадров в секунду при максимальном разрешении:20, День/Ночь:Да, Чувствительность Цвет, лк:0.1, Чувствительность ЧБ, лк:0.00001, ИК подсветка:Да, Сменный объектив:Нет, Тип объектива:Фиксированный, Фокусное расстояние объектива:3.6, Поддержка видеокодеков:H.264, Motion JPEG, Встроенный микрофон:Нет, Аудиовход:Нет, Беспроводной адаптер:Нет, PTZ:Нет, Тип поддерживаемых карт памяти:Micro SD, Поддержка ONVIF:Да, Питание:PoE 802.3af, 12V DC, Температура:-30 ... 60, Длина, мм:110, Ширина, мм:110, Высота, мм:81, Вес, гр:470, Горизонтальный угол обзора:81"
IP-камеры;http://dahua-russia.ru/catalog/IP-камеры;"Купольные камеры";http://dahua-russia.ru/catalog/ip-dome;327;"Dahua DH-IPC-HDBW1000EP-W-0360B";http://dahua-russia.ru/product/dh-ipc-hdbw1000ep-w-0360b;"1/4"" 1M progressive scan COMS,H.264/MJPEG,720P(1~30fps)0.1Lux@F1.4(color),2,8mm 3.6mm optional,150MbpsWi-Fi";http://dahua-russia.ru//dahua-russia.ru/images/no-image.png;"Тип устройства:IP-видеокамера, Тип корпуса:Купольная (DOME), Среда:Уличная, Тип матрицы:CMOS, Размер матрицы, &quot;:1/3, Общее кол-во пикселей, Мп:3, Кадров в секунду при максимальном разрешении:20, День/Ночь:Да, Чувствительность Цвет, лк:0.1, Чувствительность ЧБ, лк:0.00001, ИК подсветка:Да, Сменный объектив:Нет, Тип объектива:Фиксированный, Фокусное расстояние объектива:3.6, Поддержка видеокодеков:H.264, Motion JPEG, Встроенный микрофон:Нет, Аудиовход:Нет, Беспроводной адаптер:Нет, PTZ:Нет, Тип поддерживаемых карт памяти:Micro SD, Поддержка ONVIF:Да, Питание:PoE 802.3af, 12V DC, Температура:-30 ... 60, Длина, мм:110, Ширина, мм:110, Высота, мм:81, Вес, гр:470, Горизонтальный угол обзора:81"
IP-камеры;http://dahua-russia.ru/catalog/IP-камеры;"Купольные камеры";http://dahua-russia.ru/catalog/ip-dome;328;"Dahua DH-IPC-HD1200CP-W-0600B";http://dahua-russia.ru/product/dh-ipc-hd1200cp-w-0600b;"1/3"" 3M Aptina CMOSH.264/MJPEG,1080P(1~30fps),0.1Lux@F1.6(Color),2.8mm 3.6mm 6mm lens optional,DC12V";http://dahua-russia.ru//dahua-russia.ru/images/no-image.png;"Тип устройства:IP-видеокамера, Тип корпуса:Купольная (DOME), Среда:Уличная, Тип матрицы:CMOS, Размер матрицы, &quot;:1/3, Общее кол-во пикселей, Мп:3, Кадров в секунду при максимальном разрешении:20, День/Ночь:Да, Чувствительность Цвет, лк:0.1, Чувствительность ЧБ, лк:0.00001, ИК подсветка:Да, Сменный объектив:Нет, Тип объектива:Фиксированный, Фокусное расстояние объектива:3.6, Поддержка видеокодеков:H.264, Motion JPEG, Встроенный микрофон:Нет, Аудиовход:Нет, Беспроводной адаптер:Нет, PTZ:Нет, Тип поддерживаемых карт памяти:Micro SD, Поддержка ONVIF:Да, Питание:PoE 802.3af, 12V DC, Температура:-30 ... 60, Длина, мм:110, Ширина, мм:110, Высота, мм:81, Вес, гр:470, Горизонтальный угол обзора:81"
IP-камеры;http://dahua-russia.ru/catalog/IP-камеры;"Купольные камеры";http://dahua-russia.ru/catalog/ip-dome;329;"Dahua DH-IPC-HD1200CP-W-0360B";http://dahua-russia.ru/product/dh-ipc-hd1200cp-w-0360b;"1/3"" 3M Aptina CMOSH.264/MJPEG,1080P(1~30fps),0.1Lux@F1.6(Color),2.8mm 3.6mm 6mm lens optional,DC12V";http://dahua-russia.ru//dahua-russia.ru/images/no-image.png;"Тип устройства:IP-видеокамера, Тип корпуса:Купольная (DOME), Среда:Уличная, Тип матрицы:CMOS, Размер матрицы, &quot;:1/3, Общее кол-во пикселей, Мп:3, Кадров в секунду при максимальном разрешении:20, День/Ночь:Да, Чувствительность Цвет, лк:0.1, Чувствительность ЧБ, лк:0.00001, ИК подсветка:Да, Сменный объектив:Нет, Тип объектива:Фиксированный, Фокусное расстояние объектива:3.6, Поддержка видеокодеков:H.264, Motion JPEG, Встроенный микрофон:Нет, Аудиовход:Нет, Беспроводной адаптер:Нет, PTZ:Нет, Тип поддерживаемых карт памяти:Micro SD, Поддержка ONVIF:Да, Питание:PoE 802.3af, 12V DC, Температура:-30 ... 60, Длина, мм:110, Ширина, мм:110, Высота, мм:81, Вес, гр:470, Горизонтальный угол обзора:81"
IP-камеры;http://dahua-russia.ru/catalog/IP-камеры;"Купольные камеры";http://dahua-russia.ru/catalog/ip-dome;330;"Dahua DH-IPC-HD1000CP-W-0600B";http://dahua-russia.ru/product/dh-ipc-hd1000cp-w-0600b;"1/4"" 1M progressive scan COMS,H.264/MJPEG,720P(1~30fps)0.1Lux@F1.4(color),2,8mm 3.6mm 6mm optional,DC12V";http://dahua-russia.ru//dahua-russia.ru/images/no-image.png;"Тип устройства:IP-видеокамера, Тип корпуса:Купольная (DOME), Среда:Уличная, Тип матрицы:CMOS, Размер матрицы, &quot;:1/3, Общее кол-во пикселей, Мп:3, Кадров в секунду при максимальном разрешении:20, День/Ночь:Да, Чувствительность Цвет, лк:0.1, Чувствительность ЧБ, лк:0.00001, ИК подсветка:Да, Сменный объектив:Нет, Тип объектива:Фиксированный, Фокусное расстояние объектива:3.6, Поддержка видеокодеков:H.264, Motion JPEG, Встроенный микрофон:Нет, Аудиовход:Нет, Беспроводной адаптер:Нет, PTZ:Нет, Тип поддерживаемых карт памяти:Micro SD, Поддержка ONVIF:Да, Питание:PoE 802.3af, 12V DC, Температура:-30 ... 60, Длина, мм:110, Ширина, мм:110, Высота, мм:81, Вес, гр:470, Горизонтальный угол обзора:81"
IP-камеры;http://dahua-russia.ru/catalog/IP-камеры;"Купольные камеры";http://dahua-russia.ru/catalog/ip-dome;331;"Dahua DH-IPC-HD1200CP-W-0280B";http://dahua-russia.ru/product/dh-ipc-hd1200cp-w-0280b;"1/3"" 3M Aptina CMOSH.264/MJPEG,1080P(1~30fps),0.1Lux@F1.6(Color),2.8mm 3.6mm 6mm lens optional,DC12V";http://dahua-russia.ru//dahua-russia.ru/images/no-image.png;"Тип устройства:IP-видеокамера, Тип корпуса:Купольная (DOME), Среда:Уличная, Тип матрицы:CMOS, Размер матрицы, &quot;:1/3, Общее кол-во пикселей, Мп:3, Кадров в секунду при максимальном разрешении:20, День/Ночь:Да, Чувствительность Цвет, лк:0.1, Чувствительность ЧБ, лк:0.00001, ИК подсветка:Да, Сменный объектив:Нет, Тип объектива:Фиксированный, Фокусное расстояние объектива:3.6, Поддержка видеокодеков:H.264, Motion JPEG, Встроенный микрофон:Нет, Аудиовход:Нет, Беспроводной адаптер:Нет, PTZ:Нет, Тип поддерживаемых карт памяти:Micro SD, Поддержка ONVIF:Да, Питание:PoE 802.3af, 12V DC, Температура:-30 ... 60, Длина, мм:110, Ширина, мм:110, Высота, мм:81, Вес, гр:470, Горизонтальный угол обзора:81"
IP-камеры;http://dahua-russia.ru/catalog/IP-камеры;"Купольные камеры";http://dahua-russia.ru/catalog/ip-dome;332;"Dahua DH-IPC-HD1000CP-W-0360B";http://dahua-russia.ru/product/dh-ipc-hd1000cp-w-0360b;"1/4"" 1M progressive scan COMS,H.264/MJPEG,720P(1~30fps)0.1Lux@F1.4(color),2,8mm 3.6mm 6mm optional,DC12V";http://dahua-russia.ru//dahua-russia.ru/images/no-image.png;"Тип устройства:IP-видеокамера, Тип корпуса:Купольная (DOME), Среда:Уличная, Тип матрицы:CMOS, Размер матрицы, &quot;:1/3, Общее кол-во пикселей, Мп:3, Кадров в секунду при максимальном разрешении:20, День/Ночь:Да, Чувствительность Цвет, лк:0.1, Чувствительность ЧБ, лк:0.00001, ИК подсветка:Да, Сменный объектив:Нет, Тип объектива:Фиксированный, Фокусное расстояние объектива:3.6, Поддержка видеокодеков:H.264, Motion JPEG, Встроенный микрофон:Нет, Аудиовход:Нет, Беспроводной адаптер:Нет, PTZ:Нет, Тип поддерживаемых карт памяти:Micro SD, Поддержка ONVIF:Да, Питание:PoE 802.3af, 12V DC, Температура:-30 ... 60, Длина, мм:110, Ширина, мм:110, Высота, мм:81, Вес, гр:470, Горизонтальный угол обзора:81"
IP-камеры;http://dahua-russia.ru/catalog/IP-камеры;"Купольные камеры";http://dahua-russia.ru/catalog/ip-dome;333;"Dahua DH-IPC-HD1000CP-W-0280B";http://dahua-russia.ru/product/dh-ipc-hd1000cp-w-0280b;"1/4"" 1M progressive scan COMS,H.264/MJPEG,720P(1~30fps)0.1Lux@F1.4(color),2,8mm 3.6mm 6mm optional,DC12V";http://dahua-russia.ru//dahua-russia.ru/images/no-image.png;"Тип устройства:IP-видеокамера, Тип корпуса:Купольная (DOME), Среда:Уличная, Тип матрицы:CMOS, Размер матрицы, &quot;:1/3, Общее кол-во пикселей, Мп:3, Кадров в секунду при максимальном разрешении:20, День/Ночь:Да, Чувствительность Цвет, лк:0.1, Чувствительность ЧБ, лк:0.00001, ИК подсветка:Да, Сменный объектив:Нет, Тип объектива:Фиксированный, Фокусное расстояние объектива:3.6, Поддержка видеокодеков:H.264, Motion JPEG, Встроенный микрофон:Нет, Аудиовход:Нет, Беспроводной адаптер:Нет, PTZ:Нет, Тип поддерживаемых карт памяти:Micro SD, Поддержка ONVIF:Да, Питание:PoE 802.3af, 12V DC, Температура:-30 ... 60, Длина, мм:110, Ширина, мм:110, Высота, мм:81, Вес, гр:470, Горизонтальный угол обзора:81"
IP-камеры;http://dahua-russia.ru/catalog/IP-камеры;"Купольные камеры";http://dahua-russia.ru/catalog/ip-dome;334;"Dahua DH-IPC-HDBW1000EP-W-0280B";http://dahua-russia.ru/product/dh-ipc-hdbw1000ep-w-0280b;"1/4"" 1M progressive scan COMS,H.264/MJPEG,720P(1~30fps)0.1Lux@F1.4(color),2,8mm 3.6mm optional,150MbpsWi-Fi";http://dahua-russia.ru//dahua-russia.ru/images/no-image.png;"Тип устройства:IP-видеокамера, Тип корпуса:Купольная (DOME), Среда:Уличная, Тип матрицы:CMOS, Размер матрицы, &quot;:1/3, Общее кол-во пикселей, Мп:3, Кадров в секунду при максимальном разрешении:20, День/Ночь:Да, Чувствительность Цвет, лк:0.1, Чувствительность ЧБ, лк:0.00001, ИК подсветка:Да, Сменный объектив:Нет, Тип объектива:Фиксированный, Фокусное расстояние объектива:3.6, Поддержка видеокодеков:H.264, Motion JPEG, Встроенный микрофон:Нет, Аудиовход:Нет, Беспроводной адаптер:Нет, PTZ:Нет, Тип поддерживаемых карт памяти:Micro SD, Поддержка ONVIF:Да, Питание:PoE 802.3af, 12V DC, Температура:-30 ... 60, Длина, мм:110, Ширина, мм:110, Высота, мм:81, Вес, гр:470, Горизонтальный угол обзора:81"
IP-камеры;http://dahua-russia.ru/catalog/IP-камеры;"Купольные камеры";http://dahua-russia.ru/catalog/ip-dome;335;"Dahua DH-IPC-HDPW4120FP-W-0280B";http://dahua-russia.ru/product/dh-ipc-hdpw4120fp-w-0280b;"Мини-купольная WI-FI IP видеокамера 1,3MP;1/3"" 1,3MP CMOS; фикс. объектив: 2,8мм;  сжатие: H.264/MJPEG; разрешение и скорость трансляции видео: 1,3MP/720P(1~25к/c); Дальность ИК:20м; DWDR, 3DNR, ONVIF; поддержка Micro SD; встр. микрофон; питание: DC12В; Рабочая температура: -40 -+60 С;";http://dahua-russia.ru//dahua-russia.ru/images/no-image.png;"Тип устройства:IP-видеокамера, Тип корпуса:Купольная (DOME), Среда:Уличная, Тип матрицы:CMOS, Размер матрицы, &quot;:1/3, Общее кол-во пикселей, Мп:3, Кадров в секунду при максимальном разрешении:20, День/Ночь:Да, Чувствительность Цвет, лк:0.1, Чувствительность ЧБ, лк:0.00001, ИК подсветка:Да, Сменный объектив:Нет, Тип объектива:Фиксированный, Фокусное расстояние объектива:3.6, Поддержка видеокодеков:H.264, Motion JPEG, Встроенный микрофон:Нет, Аудиовход:Нет, Беспроводной адаптер:Нет, PTZ:Нет, Тип поддерживаемых карт памяти:Micro SD, Поддержка ONVIF:Да, Питание:PoE 802.3af, 12V DC, Температура:-30 ... 60, Длина, мм:110, Ширина, мм:110, Высота, мм:81, Вес, гр:470, Горизонтальный угол обзора:81"
IP-камеры;http://dahua-russia.ru/catalog/IP-камеры;"Купольные камеры";http://dahua-russia.ru/catalog/ip-dome;336;"Dahua DH-IPC-HDW4421MP-0280B";http://dahua-russia.ru/product/dh-ipc-hdw4421mp-0280b;"Купольная антивандальная IP видеокамера типа ""ШАР"" 4MP;1/3"" 4MP CMOS; фикс. объектив: 2,8мм;  сжатие: H.264/MJPEG; разрешение и скорость трансляции видео: 4MP(1~20к/c),3MP/1080P(1~25к/c); чувствительность: 0.01лк/F2.0(цвет),0лк@F2.0(ИК вкл); Дальность ИК:20м; ВИДЕОНАНАЛИТИКА,ROI,WDR 120db,3DNR,ONVIF; питание: DC12В/PОE; IP67; Рабочая температура: -40 -+60 С;";http://dahua-russia.ru//dahua-russia.ru/images/no-image.png;"Тип устройства:IP-видеокамера, Тип корпуса:Купольная (DOME), Среда:Уличная, Тип матрицы:CMOS, Размер матрицы, &quot;:1/3, Общее кол-во пикселей, Мп:4, Кадров в секунду при максимальном разрешении:20, День/Ночь:Да, Чувствительность Цвет, лк:0.01, Чувствительность ЧБ, лк:0.00001, ИК подсветка:Да, Сменный объектив:Нет, Тип объектива:Фиксированный, Фокусное расстояние объектива:2.8, Поддержка видеокодеков:H.264, Motion JPEG, Встроенный микрофон:Нет, Аудиовход:Нет, Беспроводной адаптер:Нет, PTZ:Нет, Тип поддерживаемых карт памяти:Micro SD, Поддержка ONVIF:Да, Питание:PoE 802.3af, 12V DC, Температура:-30 ... 60, Длина, мм:108, Ширина, мм:108, Высота, мм:84, Вес, гр:250, Горизонтальный угол обзора:106"
IP-камеры;http://dahua-russia.ru/catalog/IP-камеры;"Купольные камеры";http://dahua-russia.ru/catalog/ip-dome;337;"Dahua DH-IPC-EB5500P";http://dahua-russia.ru/product/dh-ipc-eb5500p;"ФИШАЙ IP видеокамера 5MP;1/3"" 5Mп Sony Exmor CMOS; фикс. объектив: 1,42мм;  сжатие: H.264/MJPEG; разрешение и скорость трансляции видео: 5MP(1~12к/с)/UXGA(1~25к/с); чувствительность:  0.01lux/F2.6(цвет), 0.001Lux@F2.6(ч.б); EPTZ, DEWARP, Double Panoramic, ROI ,DWDR, 3DNR, ONVIF; поддержка Micro SD; аудио вх. вых 1/1 (встр.микрофон);тревожные вх.вых 1/1; питание: DC12В/PoE; IK10; Рабочая температура: -40 -+60 С;";http://dahua-russia.ru//dahua-russia.ru/images/no-image.png;"Тип устройства:IP-видеокамера, Тип корпуса:Купольная (DOME), Среда:Внутренняя, Тип матрицы:CMOS, Размер матрицы, &quot;:1/3, Общее кол-во пикселей, Мп:5, Кадров в секунду при максимальном разрешении:12, День/Ночь:Да, Чувствительность Цвет, лк:0.01, Чувствительность ЧБ, лк:0.001, ИК подсветка:Нет, Сменный объектив:Нет, Тип объектива:Фиксированный, Фокусное расстояние объектива:1.42, Поддержка видеокодеков:H.264, Motion JPEG, Встроенный микрофон:Да, Аудиовход:Нет, Беспроводной адаптер:Нет, PTZ:Нет, Тип поддерживаемых карт памяти:Micro SD, Поддержка ONVIF:Да, Питание:PoE 802.3af, 12V DC, Температура:-30 ... 60, Длина, мм:110, Ширина, мм:110, Высота, мм:54, Вес, гр:250, Горизонтальный угол обзора:185"
IP-камеры;http://dahua-russia.ru/catalog/IP-камеры;"Купольные камеры";http://dahua-russia.ru/catalog/ip-dome;338;"Dahua DH-IPC-HDPW1420FP-AS-0280B";http://dahua-russia.ru/product/dh-ipc-hdpw1420fp-as-0280b;"Мини-купольная пластиковая IP видеокамера;1/3"" 4MP CMOS; фикс. объектив: 2,8мм;  сжатие: H.264/MJPEG; разрешение и скорость трансляции видео: 4MP(1~20к/c),3MP/1080P(1~25к/c); чувствительность: 0.01лк/F2.0(цвет),0лк@F2.0(ИК вкл); Дальность ИК:20м; ВИДЕОНАНАЛИТИКА,ROI,WDR 120db,3DNR,ONVIF; поддержка Micro SD;Встроенный микрофон; питание: DC12В/PОE; IP67,IK10 ; Рабочая температура: -40 -+60 С;";http://dahua-russia.ru//dahua-russia.ru/images/no-image.png;"Тип устройства:IP-видеокамера, Тип корпуса:Купольная (DOME), Среда:Внутренняя, Тип матрицы:CMOS, Размер матрицы, &quot;:1/3, Общее кол-во пикселей, Мп:5, Кадров в секунду при максимальном разрешении:12, День/Ночь:Да, Чувствительность Цвет, лк:0.01, Чувствительность ЧБ, лк:0.001, ИК подсветка:Нет, Сменный объектив:Нет, Тип объектива:Фиксированный, Фокусное расстояние объектива:1.42, Поддержка видеокодеков:H.264, Motion JPEG, Встроенный микрофон:Да, Аудиовход:Нет, Беспроводной адаптер:Нет, PTZ:Нет, Тип поддерживаемых карт памяти:Micro SD, Поддержка ONVIF:Да, Питание:PoE 802.3af, 12V DC, Температура:-30 ... 60, Длина, мм:110, Ширина, мм:110, Высота, мм:54, Вес, гр:250, Горизонтальный угол обзора:185"
IP-камеры;http://dahua-russia.ru/catalog/IP-камеры;"Купольные камеры";http://dahua-russia.ru/catalog/ip-dome;339;"Dahua DH-IPC-HDBW1120EP-W-0280B";http://dahua-russia.ru/product/dh-ipc-hdbw1120ep-w-0280b;"Купольная WI-FI IP видеокамера 1,3MP;1/3"" 1,3MP CMOS; фикс. объектив: 2,8мм;  сжатие: H.264/MJPEG; разрешение и скорость трансляции видео: 1,3MP/720P(1~25к/c); Дальность ИК:20м; DWDR, 3DNR, ONVIF; поддержка Micro SD; питание: DC12В; Рабочая температура: -40 -+60 С;";http://dahua-russia.ru/imgs/DH-IPC-HDBW1120EP-W-0280B__577f5af4b9e306.46543427.jpg;"Тип устройства:IP-видеокамера, Тип корпуса:Купольная (DOME), Среда:Внутренняя, Тип матрицы:CMOS, Размер матрицы, &quot;:1/3, Общее кол-во пикселей, Мп:5, Кадров в секунду при максимальном разрешении:12, День/Ночь:Да, Чувствительность Цвет, лк:0.01, Чувствительность ЧБ, лк:0.001, ИК подсветка:Нет, Сменный объектив:Нет, Тип объектива:Фиксированный, Фокусное расстояние объектива:1.42, Поддержка видеокодеков:H.264, Motion JPEG, Встроенный микрофон:Да, Аудиовход:Нет, Беспроводной адаптер:Нет, PTZ:Нет, Тип поддерживаемых карт памяти:Micro SD, Поддержка ONVIF:Да, Питание:PoE 802.3af, 12V DC, Температура:-30 ... 60, Длина, мм:110, Ширина, мм:110, Высота, мм:54, Вес, гр:250, Горизонтальный угол обзора:185"
IP-камеры;http://dahua-russia.ru/catalog/IP-камеры;"Камеры в стандартном корпусе";http://dahua-russia.ru/catalog/ip-box;340;"Dahua DH-IPC-HF8281EP";http://dahua-russia.ru/product/DH-IPC-HF8281EP;"Корпусная IP видеокамера Starlight 1080P;1/1.9"" 2Mп Sony Exmor CMOS; крепление объектива: C/CS; сжатие: H.264/MJPEG; разрешение и скорость трансляции видео: 1080P (1~50к/с); чувствительность: 0.002лк/F1.65(цвет), 0.0002лк@F1.2(Ч/Б); ВИДЕОНАНАЛИТИКА, DEFOG,ROI,EIS,ABF,WDR 120db,3DNR,ONVIF?поддержка Micro SD; аудио вх. вых 1/1;тревожные вх.вых 2/1; PAL 960H видеовыход; питание: DC12В/AC24В/PОE; Рабочая температура: -10 -+60 С;";http://dahua-russia.ru/imgs/1429026184982;"Тип устройства:IP-видеокамера, Тип корпуса:В стандартном корпусе (BOX), Среда:Уличная, Тип матрицы:CMOS, Размер матрицы, &quot;:1/1.9, Общее кол-во пикселей, Мп:2, Кадров в секунду при максимальном разрешении:25, День/Ночь:Да, Чувствительность Цвет, лк:0.002, Чувствительность ЧБ, лк:0.0002, ИК подсветка:Нет, Сменный объектив:Да, Поддержка видеокодеков:H.264, Motion JPEG, Встроенный микрофон:Нет, Аудиовход:Да, Беспроводной адаптер:Нет, PTZ:Нет, Тип поддерживаемых карт памяти:Micro SD, Поддержка ONVIF:Да, Питание:PoE 802.3af, 12V DC, 24V AC, Температура:-30 ... 60, Длина, мм:135.4, Ширина, мм:71.4, Высота, мм:65.5, Вес, гр:300"
IP-камеры;http://dahua-russia.ru/catalog/IP-камеры;"Камеры в стандартном корпусе";http://dahua-russia.ru/catalog/ip-box;341;"Dahua DH-IPC-HF8301EP";http://dahua-russia.ru/product/DH-IPC-HF8301EP;"1/3&rdquo; 3M Aptina CMOS, no lens, H.264 &amp; MJPEG, 30fps@3.0M(2048&times;1536), Color: 0. 1Lux/F1.2, WDR (120 dB), Smart Function, Triple streams, Ultra Defog, ROI, EIS, ABF, Day/Night, 3DNR, Alarm In/Out - 2/1, Audio In/Out - 1/1, BNC, Micro SD, DC12V/PoE";http://dahua-russia.ru/imgs/1429026251980;"Тип устройства:IP-видеокамера, Тип корпуса:В стандартном корпусе (BOX), Среда:Уличная, Тип матрицы:CMOS, Размер матрицы, &quot;:1/3, Общее кол-во пикселей, Мп:3, Кадров в секунду при максимальном разрешении:25, День/Ночь:Да, Чувствительность Цвет, лк:0.1, Чувствительность ЧБ, лк:0.01, ИК подсветка:Нет, Сменный объектив:Да, Поддержка видеокодеков:H.264, Motion JPEG, Встроенный микрофон:Нет, Аудиовход:Да, Беспроводной адаптер:Нет, PTZ:Нет, Тип поддерживаемых карт памяти:Micro SD, Поддержка ONVIF:Да, Питание:PoE 802.3af, 12V DC, 24V AC, Температура:-20 ... 60, Длина, мм:135.4, Ширина, мм:71.4, Высота, мм:65.5, Вес, гр:300"
