cat_name;cat_url;cat_img;art_url;art_id;art_title;desc;images;param
"Цифровые видеорегистраторы";http://rvi-cctv.ru/catalog/tsifrovye_videoregistratory_1/;http://rvi-cctv.ru/upload/resize_cache/iblock/4ca/247_180_1/RVi-IPN4_1.jpg;http://rvi-cctv.ru/catalog/tsifrovye_videoregistratory_1/tsifrovoy_videoregistrator_rvi_r04la_white/;112;"Цифровой видеорегистратор RVi-R04LA White";"Видеорегистратор RVi-R04LA поддерживает запись по всем каналам с разрешением 960H в реальном времени, а так же поддерживают гибридный режим. При гибридном режиме работы будет вестись запись и отображение 3-х аналоговых видеокамер (в разрешении 960Н со скоростью 25 к/с) и 1 IP-видеокамеры (с разрешением записи до 1080Р со скоростью 25 к/с), либо 2-х аналоговых видеокамер (в разрешении 960Н со скоростью 25 к/с) и 2 IP-видеокамер (с разрешением записи до 720Р со скоростью 25 к/с).</SPAN></SPAN>  Видеорегистратор RVi -R 04LA  выполнен в пластиковом корпусе, имеет компактные размеры и небольшой вес (менее одного килограмма, без учета HDD ).&nbsp;</FONT>";"0:http://rvi-cctv.ru/upload/resize_cache/iblock/306/369_216_1/RVi-IPN4_1.jpg, 1:http://rvi-cctv.ru/upload/resize_cache/iblock/ae9/369_216_1/RVI-R04LA_White(2).jpg, 2:http://rvi-cctv.ru/upload/resize_cache/iblock/c5a/369_216_1/RVi-R04LA_White_2.jpg";"Количество каналов:4, Формат сжатия видео:Н.264, Видеовыходы:1 HDMI / 1 VGA, Разрешение VGA/HDMI:1920x1080, 1280x1024, 1280x720, 1024x768, Количество аудио вх./вых:1/1 (RCA), Максимальное разрешение записи аналоговых камер:960х576, Максимальное разрешение записи IP-видеокамер:1920х1080, Разрешение и скорость записи (аналог/ IP):960х576, 100 к/с / 1920х1080, 25к/с, 1280x720 50 к/с, Формат сжатия аудио:G.711A, Количество, тип, максимальный объем HDD:1 SATA до 4 ТБ, USB интерфейс:2 USB порта, Поддержка P2P:Да, Сетевые протоколы:HTTP, IPv4/IPv6, TCP/IP, UPNP, RTSP, UDP, SNMP, SMTP, NTP, DHCP, DNS, PPPOE, DDNS, FTP, IP Фильтр, Сетевые инструменты:Встроенный web-сервер (IE, Google chrome, Firefox Mozilla). Сетевой клиент  RVi-SmartPSS для Windows XP и Windows 7, OS Linux, MAC OS, Поддержка мобильных платформ:OS Symbian, OS Windows mobile, OS Android, OS Blackberry, iOS, Питание:DC 12 В, до 10 Вт (без учета HDD), Цвет корпуса:Белый, Габаритные размеры:205x205x45 мм, Вес:500 г, без учета HDD, Размещение:Настольное"
"Аналоговые камеры видеонаблюдения";http://rvi-cctv.ru/catalog/analogovye_kamery_videonablyudeniya_1/;http://rvi-cctv.ru/upload/resize_cache/iblock/aca/247_180_1/RVi-165C.jpg;http://rvi-cctv.ru/catalog/analogovye_kamery_videonablyudeniya_1/antivandalnaya_kamera_s_ik_podsvetkoy_rvi_129_2_8_12_mm/;113;"Антивандальная камера с ИК-подсветкой RVi-129 (2.8-12 мм)";"RVI-129 (2.8-12 мм)&nbsp;– антивандальная камера с ИК подсветкой и вариофокальным объективом позволяет&nbsp;вести видеонаблюдение на объектах, где требуется высокая степень защищенности. Используемый в данной камере механический ИК-фильтр и матрица Sony EXview HAD II 960H с&nbsp;DSP процессором Effio-E позволяет достичь отличной цветопередачи и высокой&nbsp;детализации изображения как в дневное, так и в ночное время суток. Наличие OSD-меню позволяет регулировать качество&nbsp;изображения под определенные условия на объекте.</P>";"0:http://rvi-cctv.ru/upload/resize_cache/iblock/dac/369_216_1/RVi-129.jpg, 1:http://rvi-cctv.ru/upload/resize_cache/iblock/c28/369_216_1/RVi-129(2).jpg";"Тип матрицы:1/3&quot; ПЗС, Фокусное расстояние объектива:2.8-12 мм, Горизонтальный угол обзора:80°-27.2°, Нижний порог чувствительности:0.1 лк @ F1.2 / 0 лк (ИК вкл.), Компенсация задней засветки (BLC):Авто, Баланс белого (AWB):Авто, Режим «День/ночь»:Механический ИК-фильтр, Дальность ИК-подсветки:До 15 м, Количество ИК-диодов:21, Отношение сигнал/шум:52 дБ (АРУ выкл.), Класс защиты:IP66, Диапазон рабочих температур:-40 … +50 °С, Напряжение питания:DC 12 В, Потребление тока:Не более 310 мА, Цвет корпуса:Белый, Габаритные размеры:140х100 мм, Вес:730 г"
"Аналоговые камеры видеонаблюдения";http://rvi-cctv.ru/catalog/analogovye_kamery_videonablyudeniya_1/;http://rvi-cctv.ru/upload/resize_cache/iblock/aca/247_180_1/RVi-165C.jpg;http://rvi-cctv.ru/catalog/analogovye_kamery_videonablyudeniya_1/skorostnaya_kupolnaya_kamera_videonablyudeniya_rvi_c51z23i_3_9_89_7_mm/;114;"Скоростная купольная камера видеонаблюдения RVi-C51Z23i (3.9-89.7 мм)";"RVi-C51Z23i</SPAN> профессиональная камера видеонаблюдения среднего ценового диапазона.&nbsp; К достоинствам&nbsp; данной модели можно отнести&nbsp; полную интеграцию с видеорегистраторами торговой марки RVi &nbsp; и функции интеллектуального 3D  позиционирования, благодаря которой значительно упрощается управление видеокамерой.</P></FONT>";"0:http://rvi-cctv.ru/upload/resize_cache/iblock/226/369_216_1/RVi-C51Z23i.jpg, 1:http://rvi-cctv.ru/upload/resize_cache/iblock/ba0/369_216_1/RVi-C51Z23i(2).jpg, 2:http://rvi-cctv.ru/upload/resize_cache/iblock/157/369_216_1/RVi-C51Z23i_2.jpg";"Тип матрицы:1/4&quot; ПЗС, Трансфокатор:3.9-89.7 мм @ F1.6~2.7, Нижний порог чувствительности:0.01 лк @ F1.6 цвет / 0.001 @ F1.6 лк ч.б., DSP-процессор:Effio-S, Настраиваемые параметры изображения:DNR(2D/3D), АРД, Авто фокус, AWB, AGC, BLC, HLC, D, Режим «День/ночь»:Механический ИК-фильтр, Оптический зум:23х (16х цифровой зум), Скорость масштабирования (1х Zoom – max Zoom):4 сек., Угол поворота:Горизонт:0°-360° / Вертикаль:0°-180° (автопереворот), Скорость поворота:60 - 400°/с (настраивается через OSD меню), Скорость поворота в ручном режиме:0.1°/с – 120°/с, Отношение сигнал/шум:50 ДБ (АРУ выкл.), Функционал видеокамеры:255 предустановок; 5 автосканирований; 8 обходов; 5 шаблонов; 3D позиционирование., Дополнительно:Интеграция с видеорегистраторами и клавиатурой RVi, Диапазон рабочих температур:-10…+60 xС, Питание:DC 12 В, Габаритные размеры:170х155мм, Вес:1.8 кг"
"Аналоговые камеры видеонаблюдения";http://rvi-cctv.ru/catalog/analogovye_kamery_videonablyudeniya_1/;http://rvi-cctv.ru/upload/resize_cache/iblock/aca/247_180_1/RVi-165C.jpg;http://rvi-cctv.ru/catalog/analogovye_kamery_videonablyudeniya_1/mulyazh_kamery_videonablyudeniya_rvi_f03/;115;"Муляж камеры видеонаблюдения RVi-F03";"Муляж камеры видеонаблюдения уличный со встроенной индикацией. Питание: 2 батарейки типа ""АА"". Применение 
 Муляжи камер видеонаблюдения служат для отпугивания злоумышленников, хулиганов и вандалов, помогают предотвратить несанкционированное проникновение в Ваш дом, дачу, гараж, офис, магазин, склад.";0:http://rvi-cctv.ru/upload/resize_cache/iblock/c39/369_216_1/RVi-F03.jpg
"Сетевые коммутаторы";http://rvi-cctv.ru/catalog/setevye_kommutatory/;http://rvi-cctv.ru/upload/resize_cache/iblock/b65/247_180_1/RVi-NS0402_1.jpg;http://rvi-cctv.ru/catalog/setevye_kommutatory/setevoy_kommutator_rvi_ns2404m/;116;"Сетевой коммутатор RVi-NS2404M";"Модель &nbsp;RVi-NS2404M пришла на смену модели RVi-NS2402M и отличается от нее тем, что все 4 UpLink порта могут работать единовременно. Это позволяет строить более расширенные системы видеонаблюдения за счет одновременной работы как с оптикой, так и с UTP.   Основной отличительной особенностью сетевого коммутатора RVi-NS2404M является возможность конфигурировать сеть в соответствии с поставленными задачами.   Наиболее востребованными функциями для систем видеонаблюдения являются:   • объединение портов в виртуальные сети (VLAN);   • управление питанием и мониторинг состояния (PoE managment);   • увеличение пропускной способности линии путем объединения нескольких порто в группу при помощи функции Trunk;   • ограничение доступа к оборудованию с определенных IP-адресов, что гарантирует безопасность функционирования системы видеонаблюдения в целом.   В комплект поставки входят крепления для монтажа в стандартную 19” стойку.";0:http://rvi-cctv.ru/upload/resize_cache/iblock/47b/369_216_1/47b91a20d9cac0f35e2f67a5ccd8cf28.jpg;"Поддерживаемые стандарты:IEEE802.3af/at standard, IEEE802.3 10BASE-T, IEEE802.3u 100BASE-TX, IEEE802.3ab 1000BASE-T, IEEE802.3z 1000BASE- SX\LX, Общее количество портов:28 (24 портов 10/100M + 4 порта 10/100/1000M RJ45, Количество портов PoE:24 (порты 1-24), Количество портов SFP:2, Грозозащита:6 КВ (IEC61000-4-2), Управление:Management L2, Питание:АС 100…240 В, 70 Вт, Габаритные размеры:442x263x45 мм, Вес:3.73 кг"
"Сетевые коммутаторы";http://rvi-cctv.ru/catalog/setevye_kommutatory/;http://rvi-cctv.ru/upload/resize_cache/iblock/b65/247_180_1/RVi-NS0402_1.jpg;http://rvi-cctv.ru/catalog/setevye_kommutatory/setevoy_kommutator_rvi_ns0402/;117;"Сетевой коммутатор RVi-NS0402";"Трансляция потокового видео с минимальными задержками..  Поддержка стандарта PoE (до 30 Вт на каждый порт) обеспечивает питание IP-видеокамер в том числе скоростных поворотных, и термокожухов. Наличие дополнительных портов для подключения к другим сетевым коммутаторам и дополнительному оборудованию.&nbsp;Наличие порта SFP в коммутаторе RVi-NS0402 позволяет строить распределенные сети передачи данных. На передней панели предусмотрены кнопки для сброса порта актуально при необходимости удаленной перезагрузки устройства. Данный коммутатор&nbsp;имеет индустриальное исполнение и изготовлен с учетом требований эксплуатации в суровых условиях. Диапазон рабочих температур данного устройства от минус 40 до плюс 50&deg;С. В комплекте поставляется адаптеры для установки камеры в шкаф на DIN рейку или на вертикальную поверхность. PoE бюджет может быть увеличен до 120 Вт за счет подключения дополнительного блока питания.";"0:http://rvi-cctv.ru/upload/resize_cache/iblock/9cb/369_216_1/RVi-NS0402_1.jpg, 1:http://rvi-cctv.ru/upload/resize_cache/iblock/34b/369_216_1/RVi-NS0402_2.jpg, 2:http://rvi-cctv.ru/upload/resize_cache/iblock/b88/369_216_1/RVi-NS0402_3.jpg";"Поддерживаемые стандарты:IEEE 802.3 10BASE-T; IEEE 802.3 10BaseT; IEEE 802.3u 100BaseTX; IEEE 802.3x Flow control Auto-MDI/MDI-X; IEEE802. 3ab 1000BASE-TX; IEEE802. 3z 1000-SX/ LX; IEEE802. 3X, Общее количество портов:6 (10/100M), Количество портов PoE:4 (4 порта 10/100M + 2 порта 10/100M), Количество портов SFP:1, Таблица MAC адресов:2K, Буфер памяти:512 КБ, Метод передачи:Store and Forward, Пропускная способность:100 Мб/с, Диапазон рабочих температур:-40...+50°С, Относительная влажность:10%...80%, Питание:DC48 В (БП в комплекте 1.25 А), Габаритные размеры:159х110х47 мм, Вес:540 г., Размещение:Настольное"
"Сетевые коммутаторы";http://rvi-cctv.ru/catalog/setevye_kommutatory/;http://rvi-cctv.ru/upload/resize_cache/iblock/b65/247_180_1/RVi-NS0402_1.jpg;http://rvi-cctv.ru/catalog/setevye_kommutatory/setevoy_kommutator_rvi_ns0802/;118;"Сетевой коммутатор RVi-NS0802";"Сетевой коммутатор RVi-NS0802 с поддержкой стандарта питания PoE обеспечивает возможность подключения устройств с повышенным энергопотреблением (до 30 Вт).  Минимальное время восстановления работы после отключение питания (порядка 5 секунд). Высокая скорость фильтрации и продвижения кадров (830 нс для кадра 64 байта), что положительно сказывается на функционировании системы IP-видеонаблюдения. Наличие порта SFP в коммутаторе RVi-NS0802 позволяет строить распределенные сети передачи данных. На передней панели предусмотрены кнопки для сброса порта, что актуально при необходимости удаленной перезагрузки устройства. В комплекте с RVi-NS0802 поставляются адаптеры для установки&nbsp;коммутатора в шкаф на DIN рейку или на вертикальную поверхность. PoE бюджет может быть увеличен до 240 Вт за счет подключения дополнительного блока питания.";"0:http://rvi-cctv.ru/upload/resize_cache/iblock/3da/369_216_1/RVi-NS0802_1.jpg, 1:http://rvi-cctv.ru/upload/resize_cache/iblock/b40/369_216_1/RVi-NS0802_2.jpg, 2:http://rvi-cctv.ru/upload/resize_cache/iblock/1f4/369_216_1/RVi-NS0802_3.jpg";"Поддерживаемые стандарты:IEEE 802.3af/at IEEE 802.3 10BaseT IEEE 802.3u 100BaseTX IEEE 802.3x Flow control Auto-MDI/MDI-X IEEE802. 3ab 1000BASE-TX IEEE802. 3z 1000-SX/ LX IEEE802. 3X, Общее количество портов:10(8 порта 10/100M*+2 порта 10/100/1000M RJ45/SFP), Количество портов PoE:10 (8 портов 10/100M + 2 порта 10/100/1000M), Количество портов SFP:1, Диапазон рабочих температур:-40°С...+50°С, Относительная влажность:0%...95, Питание:DC48 В (БП в комплекте), Габаритные размеры:159х110х47 мм, Вес:570 г"
"Сетевые коммутаторы";http://rvi-cctv.ru/catalog/setevye_kommutatory/;http://rvi-cctv.ru/upload/resize_cache/iblock/b65/247_180_1/RVi-NS0402_1.jpg;http://rvi-cctv.ru/catalog/setevye_kommutatory/setevoy_kommutator_rvi_ns1604m/;119;"Сетевой коммутатор RVi-NS1604M";"Модель &nbsp;RVi-NS1604M пришла на смену модели RVi-NS1602M и отличается от нее тем, что все 4 UpLink порта могут работать единовременно. Это позволяет строить более расширенные системы видеонаблюдения за счет одновременной работы как с оптикой, так и с UTP.  Основной отличительной особенностью сетевого коммутатора RVi-NS1604M является возможность конфигурировать сеть в соответствии с поставленными задачами.  Наиболее востребованными функциями для систем видеонаблюдения являются:  • объединение портов в виртуальные сети (VLAN);  • управление питанием и мониторинг состояния (PoE managment);  • увеличение пропускной способности линии путем объединения нескольких порто в группу при помощи функции Trunk;  • ограничение доступа к оборудованию с определенных IP-адресов, что гарантирует безопасность функционирования системы видеонаблюдения в целом.  В комплект поставки входят крепления для монтажа в стандартную 19” стойку.";0:http://rvi-cctv.ru/upload/resize_cache/iblock/d26/369_216_1/d26a369296e70114a0b86ff47b408b8b.png;"Поддерживаемые стандарты:IEEE802.3af/at standard IEEE802.3 10BASE-T, IEEE802.3u 100BASE-TX, IEEE802.3ab 1000BASE-T, IEEE802.3z 1000BASE- SX\LX, Общее количество портов:20 (16 портов 10/100M + 4 порта 10/100/1000M RJ45, Количество портов PoE:16 (порты 1-16), Количество портов SFP:2, Грозозащита:6 КВ (IEC61000-4-2), Управление:Management L2, Диапазон рабочих температур:-10…+55°C, Питание:АС 100…240 В, 70 Вт, Вес:3.54 кг"
"Сетевые коммутаторы";http://rvi-cctv.ru/catalog/setevye_kommutatory/;http://rvi-cctv.ru/upload/resize_cache/iblock/b65/247_180_1/RVi-NS0402_1.jpg;http://rvi-cctv.ru/catalog/setevye_kommutatory/setevoy_kommutator_rvi_ns0801l/;120;"Сетевой коммутатор RVi-NS0801L";"Настольный коммутатор RVi c поддержкой PoE обеспечивает простое подключение сетевых камер видеонаблюдения к вашей системе видеонаблюдения.  8 из 9 портов RJ45 поддерживают технологию PoE (питание по Ethernet кабелю стандарт IEEE 802.3af). Коммутатор автоматически определяет тип питания подключенных устройств. Если устройство также поддерживает PoE, то в этом случае данные и электроэнергия передаются по одному кабелю, что позволяет устанавливать сетевые устройства даже в тех местах, где отсутствует доступ к розетке или линиям электропередачи.  Суммарная мощность потребителей составляет 120Вт. Этого достаточно чтобы подключить 8 сетевых камер в систему видеонаблюдения без дополнительных источников питания и прокладки лишних кабелей.  Коммутатор легко устанавливается и прост в использовании, для его работы не требуется никакой настройки.  Благодаря компактным размерам - лучшее решение для построения малых систем видеонаблюдения в доме или офисе.";0:http://rvi-cctv.ru/upload/resize_cache/iblock/601/369_216_1/RVi-NS0801L.jpg;"Поддерживаемые стандарты:IEEE 802.3af/at; IEEE 802.3 10BaseT; IEEE 802.3u 100BaseTX; IEEE 802.3x Flow control; Auto-MDI/MDI-X, Общее количество портов:9 (10/100М), Количество портов PoE:8, Таблица MAC адресов:2K, Буфер памяти:768КБ, Метод передачи:Store and Forward, Пропускная способность:1,8 Гбит/с, Диапазон рабочих температур:0°С...40°С, Относительная влажность:0%...95%, Питание:DC48 В – 57 В, Габаритные размеры:200х105х27 мм, Вес:500 г"
"Сетевые коммутаторы";http://rvi-cctv.ru/catalog/setevye_kommutatory/;http://rvi-cctv.ru/upload/resize_cache/iblock/b65/247_180_1/RVi-NS0402_1.jpg;http://rvi-cctv.ru/catalog/setevye_kommutatory/setevoy_kommutator_rvi_ns0402l/;121;"Сетевой коммутатор RVi-NS0402L";"Настольный коммутатор RVi c поддержкой PoE обеспечивает простое подключение сетевых камер видеонаблюдения к вашей системе видеонаблюдения.  4 из 6 портов RJ45 поддерживают технологию PoE (питание по Ethernet кабелю стандарт IEEE 802.3af). Коммутатор автоматически определяет тип питания подключенных устройств. Если устройство также поддерживает PoE, то в этом случае данные и электроэнергия передаются по одному кабелю, что позволяет устанавливать сетевые устройства даже в тех местах, где отсутствует доступ к розетке или линиям электропередачи. &nbsp;Суммарная мощность потребителей составляет 60Вт. Этого достаточно чтобы подключить 4 сетевых камер в систему видеонаблюдения без дополнительных источников питания и прокладки лишних кабелей.  Коммутатор легко устанавливается и прост в использовании, для его работы не требуется никакой настройки.  Благодаря компактным размерам - лучшее решение для построения малых систем видеонаблюдения в доме или офисе.";0:http://rvi-cctv.ru/upload/resize_cache/iblock/a1b/369_216_1/RVi-NS0402L.jpg;"Поддерживаемые стандарты:IEEE 802.3af/at; IEEE 802.3 10BaseT; IEEE 802.3u 100BaseTX; IEEE 802.3x Flow control; Auto-MDI/MDI-X, Общее количество портов:6 (10/100М), Количество портов PoE:4, Таблица MAC адресов:2K, Буфер памяти:768КБ, Метод передачи:Store and Forward, Пропускная способность:100 Мб/с, Диапазон рабочих температур:0°С...40°С, Относительная влажность:0%...95%, Питание:DC48 В – 57 В, Габаритные размеры:135х103х27, Вес:315 г"
"Сетевые коммутаторы";http://rvi-cctv.ru/catalog/setevye_kommutatory/;http://rvi-cctv.ru/upload/resize_cache/iblock/b65/247_180_1/RVi-NS0402_1.jpg;http://rvi-cctv.ru/catalog/setevye_kommutatory/setevoy_kommutator_rvi_ns2402m/;122;"Сетевой коммутатор RVi-NS2402M";"Сетевой коммутатор RVi-NS2402M с поддержкой стандарта питания PoE обеспечивает возможность подключения устройств с повышенным энергопотреблением (до 30 Вт).  Широкие возможности управления коммутатором посредством Web-интерфейса. </P> Коммутатор позволяет строить масштабные высокопроизводительные сети передачи данных, благодаря наличию дополнительных SFP портов с повышенной пропускной способностью.  Минимальное время восстановления после отключение питания (порядка 5 секунд).  Высокая скорость фильтрации и продвижения кадров (830 нс для кадра 64 байта), что положительно сказывается на функционировании системы IP-видеонаблюдения.";"0:http://rvi-cctv.ru/upload/resize_cache/iblock/5ef/369_216_1/RVi-NS2402M_1.jpg, 1:http://rvi-cctv.ru/upload/resize_cache/iblock/5d5/369_216_1/RVi-NS2402M_RVi-NS1602M_2.jpg, 2:http://rvi-cctv.ru/upload/resize_cache/iblock/22a/369_216_1/RVi-NS2402M_3.jpg";"Поддерживаемые стандарты:IEEE 802.3af/at IEEE 802.3 10BaseT IEEE 802.3u 100BaseTX IEEE 802.3x Flow control Auto-MDI/MDI-X IEEE802. 3ab 1000BASE-TX; IEEE802. 3z 1000-SX/ LX; IEEE802. 3X, Общее количество портов:28 (24 порта 10/100M*+4порта 10/100/1000M RJ45/SFP, Количество портов PoE:24 (порты 1-24), Количество портов SFP:2, Таблица MAC адресов:16K, Метод передачи:Store and  Forward, Управление:Management L2, Диапазон рабочих температур:0°С...55°С, Относительная влажность:10...95%, Питание:AC 100~240 В, Габаритные размеры:442х315х44 мм, Вес:3,73 кг"
"Сетевое оборудование";http://rvi-cctv.ru/catalog/setevoe_oborudovanie/;http://rvi-cctv.ru/upload/resize_cache/iblock/2e0/247_180_1/RVi-PE.jpg;http://rvi-cctv.ru/catalog/setevoe_oborudovanie/poe_inzhektor_rvi_pi30_v_2/;123;"PoE-инжектор RVi-PI30 v.2";"PoE-инжектор RVi-PI30 v.2 пришел на смену модели RVi-PI30. RVi-PI30 V.2 поддерживает стандарт IEEE 802.3af/at и может работать со всеми устройствами поддерживающими стандарт PoE (IEEE 802.3af/at до 30 Вт).   PoE-инжектор рассчитан на одну камеру и позволяет сэкономить на покупке дорогостоящего, многоканального POE-коммутатора при добавлении видеокамеры в существующую систему видеонаблюдения.   Модель&nbsp;RVi-PI30 v.2 имеет обновленный корпус, а также скобу, предназначенную для фиксации кабеля 220 В.  Данное устройство позволяет осуществить питание сетевого оборудования по кабелю типа ""витая пара"", тем самым избавляя от необходимости установки электрических розеток и громоздких блоков питания в местах, где это неудобно.   &nbsp;";0:http://rvi-cctv.ru/upload/resize_cache/iblock/914/369_216_1/914d4a4f2957d062266f711bba2a65cb.JPG;"Общее количество портов:2, Количество портов PoE:1, Грозозащита:1кВт (IEC61000-4-5), Диапазон рабочих температур:-10…55°С, Относительная влажность:0...90%, Питание:AC 100~240В, Габаритные размеры:160x64x60 мм, Вес:200 г"
"Сетевое оборудование";http://rvi-cctv.ru/catalog/setevoe_oborudovanie/;http://rvi-cctv.ru/upload/resize_cache/iblock/2e0/247_180_1/RVi-PE.jpg;http://rvi-cctv.ru/catalog/setevoe_oborudovanie/povtoritel_linii_rvi_pr/;124;"Повторитель линии RVi-PR";"Устройство RVi-PR предназначено для увеличения длинны линии, в которой осуществляется передача данных и питания по стандарту IEEE 802.3af (PoE).  PoE репитер адаптирован для работы с кабелем UTP/FTP CAT5e/6 и оснащен стандартными разъемами RJ45. При использовании одиночного RVi-PR, позволяет вдвое увеличить максимальную длину линии, а при их каскадном соединении длинна линии возрастает пропорционально. Устройство не требует дополнительного источника питания, так как питание осуществляется от входящего Ethernet-кабеля, при этом потребляемая мощность не превышает 2 Вт.  Устройство совместимо с любым источником питания PoE (IEEE802.3af/at). Благодаря этому, появляется возможность установки IP-оборудования в наиболее подходящих для этого местах. RVi-PR просто в установке и не требует дополнительной настройки. Оснащено двумя портами RJ-45 входным и выходным. Порт IN (входной) подключается к источнику питания (например сетевой коммутатор с поддержкой PoE), а порт OUT к сетевой камере.  RVi-PR имеет расширенный диапазон рабочих температур от -40 до +75 и может быть установлен внутри специализированного корпуса вне помещений.";"0:http://rvi-cctv.ru/upload/resize_cache/iblock/399/369_216_1/RVi-PR_1.jpg, 1:http://rvi-cctv.ru/upload/resize_cache/iblock/b66/369_216_1/RVi-PR_2.jpg, 2:http://rvi-cctv.ru/upload/resize_cache/iblock/e03/369_216_1/RVi-PR_3.jpg";"Грозозащита:2кВт (IEC61000-4-5), Дальность передачи сигнала:150 м, Стандарты Ethernet:IEEE802.3 10BASE-T, IEEE802.3u 100BASE-TX, Стандарт PoE:IEEE802.3af, IEEE802.3at, Диапазон рабочих температур:-0...+55 °С, Относительная влажность:0%...95%, Питание:PoE, (3 Вт), Габаритные размеры:103х82х25 мм, Вес:194 г"
"Сетевое оборудование";http://rvi-cctv.ru/catalog/setevoe_oborudovanie/;http://rvi-cctv.ru/upload/resize_cache/iblock/2e0/247_180_1/RVi-PE.jpg;http://rvi-cctv.ru/catalog/setevoe_oborudovanie/priemoperedatchik_ethernet_signala_s_poe_rvi_pe/;125;"Приемопередатчик Ethernet сигнала с PoE RVi-PE";"Устройство RVi-PE предназначено для увеличения длинны линии при построении сетей передачи данных, в том числе поддерживающих стандарт питания IEEE 802.3af PoE.  Устройство совместимо с любым источником питания и любым потребителем поддерживающим стандарт PoE (IEEE802.3af/at).  Комплект RVi-PE состоит из двух частей передающей и приемной. Передача данных осуществляется по Ethernet-кабелю UTP CAT5e/6 на расстояния до 400, либо по коаксиальному кабелю до 500м. Устройство рассчитано на скорость передачи данных 100 Мб/с на предельной длинны линии.  RVi-PE не требует дополнительного источника питания, так как может питаться от сетевого коммутатора (поддерживающего стандарты IEEE802.3af/at). Если коммутатор не поддерживает стандарт PoE, то возможно запитать устройство от внешнего источника питания DC48 В.  RVi-PE предназначен для установки внутри помещения и имеет рабочую температуру 0 - 55&deg;C. Устройство имеет встроенное устройство грозозащиты, что обеспечивает безопасную работу оборудования во время неблагоприятных погодных явлений.";"0:http://rvi-cctv.ru/upload/resize_cache/iblock/771/369_216_1/RVi-PE.jpg, 1:http://rvi-cctv.ru/upload/resize_cache/iblock/ade/369_216_1/RVi-PE_1.jpg, 2:http://rvi-cctv.ru/upload/resize_cache/iblock/641/369_216_1/RVi-PE_2.jpg, 3:http://rvi-cctv.ru/upload/resize_cache/iblock/ec9/369_216_1/RVi-PE_3.jpg";"Грозозащита:2кВт (IEC61000-4-5), Дальность передачи сигнала:Коаксиальный кабель: 0-500м; Сетевой кабель(UTP): 0-400м, Стандарты Ethernet:IEEE802.3 10BASE-T, IEEE802.3u 100BASE-TX, Стандарт PoE:IEEE802.3af, IEEE802.3at, Диапазон рабочих температур:0°С...+55°С, Относительная влажность:0%...95%, Питание:DC48-57В/PoE, (2 Вт), Габаритные размеры:63.2х82х25 мм, Вес:300 г"
"Сетевое оборудование";http://rvi-cctv.ru/catalog/setevoe_oborudovanie/;http://rvi-cctv.ru/upload/resize_cache/iblock/2e0/247_180_1/RVi-PE.jpg;http://rvi-cctv.ru/catalog/setevoe_oborudovanie/ustroystvo_grozozashchity_ethernet_rvi_ls/;126;"Устройство грозозащиты ethernet RVi-LS";"RVi-LS - это устройство, которое защищает оборудование от статического электричества. Оно может проявляться в виде удара молний, атмосферного электричества, накопления статики во время осадков.  RVi-LS – предназначено для защиты линии 10/100 Base-T Ethernet линий.&nbsp; Грозозащиту устанавливается с обоих концов линии, поскольку сопротивление сравнительно небольшого участка кабеля не равно нулю, и разряд может вывести из строя незащищенное активное оборудование (например, сетевой коммутатор), а не на грозозащиту на другом конце кабеля.  Обязательным условием эффективности оборудования грозозащиты является качественная организация заземления. Как показывает практика, в 9 из 10 случаев устройства грозозащиты сохраняют работоспособность оборудования, а, следовательно, экономят значительные материальные средства необходимые для замены сетевого оборудования.";"0:http://rvi-cctv.ru/upload/resize_cache/iblock/54e/369_216_1/RVi-LS_1.jpg, 1:http://rvi-cctv.ru/upload/resize_cache/iblock/8ad/369_216_1/RVi-LS_2.jpg";"Максимальное рабочее напряжение, В:6/60, Номинальный ток разряда (кА, 8/20 мкс):5, Подключение:RJ45х 2, Максимальный ток разряда (кА, 8/20 мкс):10, Возвратные потери, дБ:x0.2, Вносимые потери, дБ:x0.5, Время срабатывания, нс:x1, Скорость передачи данных (Мбит/с, макс.):100, Диапазон рабочих температур:-20°С...55°С, Относительная влажность:0%...95%, Габаритные размеры:84х25х25 мм, Вес:77 г"
